,idade,dias_semana,horas_semana,grupo_estudos,ic,trabalho_TI,periodo_trabalho,media_final
1091,30.0,5.0,17.0,1.0,0.0,0.0,1.0,6.469413638575187
1092,35.0,4.0,11.0,0.0,0.0,0.0,1.0,4.373454706533842
1093,32.0,4.0,15.0,1.0,1.0,0.0,0.0,4.5080766864047765
1094,29.0,3.0,15.0,0.0,0.0,1.0,0.0,3.7320368743509458
1095,26.0,4.0,18.0,0.0,0.0,0.0,1.0,5.280654728797728
1096,32.0,4.0,15.0,1.0,1.0,0.0,1.0,5.809550265161626
1097,34.0,2.0,14.0,0.0,0.0,1.0,1.0,2.1030547657723107
1098,30.0,4.0,7.0,1.0,1.0,0.0,1.0,4.752267984678783
1099,28.0,5.0,13.0,1.0,0.0,0.0,1.0,6.0075479124875
1100,31.0,4.0,15.0,0.0,0.0,0.0,0.0,4.858068012912639
1101,31.0,5.0,12.0,0.0,0.0,0.0,1.0,6.149890434692493
1102,33.0,4.0,16.0,1.0,1.0,0.0,1.0,5.064020422391012
1103,30.0,2.0,20.0,1.0,1.0,0.0,0.0,2.9652441527544697
1104,31.0,4.0,15.0,0.0,1.0,1.0,1.0,4.260213529547755
1105,31.0,4.0,12.0,1.0,1.0,1.0,1.0,4.95834897706925
1106,31.0,3.0,20.0,0.0,0.0,0.0,0.0,3.894221791656223
1107,34.0,5.0,12.0,0.0,0.0,0.0,2.0,5.624067584813422
1108,37.0,4.0,18.0,1.0,0.0,0.0,0.0,4.7454144428159815
1109,30.0,3.0,22.0,1.0,0.0,0.0,2.0,4.336712688210669
1110,21.0,5.0,11.0,0.0,1.0,0.0,0.0,6.673725452802173
1111,30.0,4.0,10.0,0.0,1.0,1.0,1.0,5.703875097535651
1112,33.0,5.0,12.0,0.0,0.0,1.0,1.0,5.62812520582207
1113,33.0,4.0,11.0,1.0,0.0,0.0,2.0,5.158551556872089
1114,26.0,4.0,20.0,0.0,1.0,0.0,1.0,4.340260911652415
1115,33.0,4.0,18.0,1.0,0.0,0.0,1.0,5.574035895019675
1116,32.0,5.0,11.0,1.0,1.0,0.0,1.0,6.54064562103807
1117,28.0,3.0,8.0,0.0,1.0,1.0,1.0,3.6124861557764785
1118,33.0,4.0,8.0,0.0,0.0,0.0,1.0,5.308542212522546
1119,29.0,4.0,10.0,0.0,0.0,0.0,1.0,4.732516592420234
1120,28.0,6.0,14.0,0.0,1.0,1.0,1.0,7.099040697486984
1121,25.0,5.0,13.0,0.0,0.0,0.0,1.0,6.132722343579786
1122,31.0,4.0,13.0,0.0,0.0,0.0,2.0,4.838490353541852
1123,29.0,2.0,16.0,0.0,1.0,0.0,1.0,2.676903678981059
1124,31.0,2.0,12.0,0.0,0.0,0.0,1.0,2.488045801768282
1125,32.0,3.0,17.0,0.0,1.0,0.0,0.0,3.206130301767339
1126,28.0,3.0,13.0,1.0,0.0,0.0,0.0,3.8834156853055144
1127,29.0,5.0,9.0,0.0,1.0,0.0,1.0,6.654770713075215
1128,30.0,4.0,11.0,0.0,1.0,1.0,1.0,4.95963219045902
1129,26.0,4.0,21.0,0.0,1.0,0.0,0.0,5.172938690865516
1130,34.0,3.0,18.0,1.0,0.0,1.0,0.0,4.412758703074631
1131,27.0,4.0,15.0,1.0,0.0,0.0,1.0,4.755692941376416
1132,24.0,4.0,12.0,0.0,1.0,0.0,1.0,4.646197803367797
1133,27.0,4.0,6.0,0.0,0.0,0.0,1.0,4.968135916884176
1134,29.0,4.0,15.0,0.0,0.0,0.0,1.0,5.39592150132359
1135,29.0,5.0,15.0,1.0,0.0,1.0,1.0,6.4416405403587325
1136,27.0,5.0,17.0,1.0,0.0,0.0,1.0,6.520936233610033
1137,31.0,4.0,9.0,1.0,1.0,0.0,1.0,5.247871661149469
1138,24.0,5.0,16.0,1.0,1.0,0.0,1.0,6.324436131703165
1139,31.0,4.0,16.0,0.0,0.0,1.0,1.0,4.597011461700627
1140,36.0,4.0,8.0,1.0,0.0,1.0,1.0,4.709854743753064
1141,27.0,4.0,15.0,1.0,0.0,0.0,1.0,5.68009356100726
1142,37.0,4.0,17.0,1.0,0.0,0.0,1.0,4.509450816711438
1143,33.0,4.0,17.0,1.0,1.0,0.0,0.0,5.829122147683186
1144,32.0,4.0,21.0,0.0,0.0,0.0,1.0,5.412438838834712
1145,31.0,5.0,16.0,1.0,1.0,1.0,1.0,7.001214614569909
1146,30.0,4.0,15.0,0.0,0.0,1.0,1.0,5.350351276548587
1147,32.0,4.0,14.0,0.0,0.0,0.0,1.0,5.549262031878708
1148,24.0,5.0,11.0,0.0,0.0,1.0,0.0,6.7612389064955
1149,35.0,4.0,8.0,0.0,0.0,0.0,1.0,5.224111196010787
1150,30.0,5.0,19.0,1.0,0.0,0.0,1.0,6.018131293209777
1151,32.0,5.0,23.0,1.0,0.0,1.0,1.0,6.502479680541632
1152,32.0,4.0,14.0,0.0,1.0,1.0,1.0,4.392829610395976
1153,21.0,6.0,14.0,1.0,1.0,0.0,1.0,7.691680497803666
1154,30.0,4.0,12.0,0.0,0.0,1.0,0.0,4.517527439137751
1155,28.0,4.0,16.0,0.0,1.0,0.0,1.0,5.606420952425982
1156,33.0,4.0,18.0,0.0,1.0,1.0,1.0,4.790894355208644
1157,22.0,2.0,22.0,1.0,0.0,1.0,1.0,2.619531283918131
1158,30.0,5.0,21.0,1.0,1.0,1.0,2.0,6.000067208035424
1159,22.0,5.0,11.0,0.0,1.0,0.0,0.0,6.172235162797047
1160,23.0,4.0,13.0,0.0,0.0,0.0,1.0,4.40702490961699
1161,33.0,4.0,17.0,0.0,0.0,0.0,1.0,4.6014026491183895
1162,32.0,2.0,12.0,1.0,0.0,0.0,1.0,3.0085680049961354
1163,22.0,5.0,13.0,1.0,1.0,1.0,1.0,6.284618681245132
1164,33.0,2.0,13.0,0.0,1.0,0.0,0.0,2.454008598782789
1165,32.0,4.0,15.0,0.0,1.0,0.0,1.0,5.231776117845564
1166,29.0,6.0,15.0,0.0,1.0,0.0,1.0,7.649466650629851
1167,37.0,4.0,18.0,0.0,0.0,0.0,2.0,4.593437372921162
1168,33.0,5.0,9.0,1.0,1.0,0.0,1.0,6.514338757566778
1169,30.0,5.0,15.0,0.0,0.0,0.0,1.0,6.351673862328622
1170,31.0,5.0,14.0,0.0,1.0,0.0,1.0,6.4901942002879025
1171,33.0,3.0,12.0,0.0,0.0,0.0,2.0,3.1572151230808916
1172,34.0,4.0,7.0,0.0,0.0,1.0,1.0,4.421371952051274
1173,32.0,4.0,18.0,0.0,1.0,0.0,1.0,4.581834034984432
1174,33.0,5.0,14.0,0.0,1.0,0.0,1.0,6.5159759342540235
1175,24.0,4.0,11.0,0.0,1.0,0.0,1.0,4.6632848135083185
1176,28.0,5.0,22.0,1.0,0.0,0.0,0.0,6.048722025535791
1177,28.0,5.0,10.0,1.0,0.0,1.0,1.0,6.663866737741464
1178,27.0,3.0,3.0,1.0,0.0,0.0,1.0,4.417239564457785
1179,23.0,6.0,14.0,0.0,0.0,0.0,0.0,8.258678760955487
1180,35.0,6.0,12.0,1.0,0.0,0.0,2.0,7.391658840219657
1181,35.0,4.0,13.0,0.0,0.0,0.0,1.0,5.4982112400910665
1182,34.0,4.0,17.0,0.0,0.0,0.0,2.0,5.18770425836677
1183,24.0,4.0,18.0,0.0,0.0,0.0,1.0,5.57876116611266
1184,27.0,5.0,16.0,0.0,0.0,0.0,1.0,6.455888208724637
1185,26.0,5.0,15.0,0.0,0.0,0.0,1.0,6.564558391740543
1186,26.0,4.0,18.0,0.0,1.0,0.0,1.0,4.653023684420818
1187,32.0,4.0,20.0,1.0,0.0,0.0,1.0,4.543055025048744
1188,31.0,3.0,18.0,0.0,0.0,0.0,0.0,3.6349895489675133
1189,33.0,5.0,14.0,0.0,0.0,0.0,1.0,6.163106188059819
1190,29.0,4.0,15.0,1.0,0.0,0.0,0.0,5.325158015992409
1191,26.0,5.0,14.0,1.0,0.0,1.0,2.0,6.056606764149905
1192,34.0,4.0,10.0,0.0,0.0,0.0,1.0,5.441416946736699
1193,27.0,4.0,20.0,0.0,0.0,0.0,1.0,4.73870790326291
1194,33.0,4.0,10.0,1.0,1.0,1.0,1.0,4.5420494550155155
1195,28.0,4.0,11.0,0.0,1.0,1.0,1.0,4.880179207558865
1196,29.0,4.0,9.0,1.0,0.0,0.0,1.0,5.731347746723455
1197,35.0,5.0,12.0,0.0,0.0,0.0,1.0,5.942789158732898
1198,27.0,3.0,12.0,0.0,1.0,0.0,1.0,3.857601010701246
1199,25.0,5.0,14.0,1.0,1.0,0.0,1.0,6.064486148006937
